iter,time,Atmosphere0,Atmosphere1,Atmosphere2,Oceans0,Oceans1,Oceans2,OCrust0,OCrust1,OCrust2,UMantle0,UMantle1,UMantle2,LMantle0,LMantle1,LMantle2,CCrust0,CCrust1,CCrust2,AbioticFixation0,AbioticFixation1,FreundlichAdsorption0,HydrothermalCirculation0,HydrothermalCirculation1,Subduction0,Volcanism0,Volcanism1,Volcanism2,Convection0,Erosion0,Erosion1,Henry0,Henry1
810000,4050,2.0037008e+18,0,0,8.9777585e+15,6.8608171e+16,1.5281337e+19,0,0,1.218871e+19,0,0,1.4321336e+18,0,0,2.2210889e+18,0,0,6.9544392e+17,2.0038311e+10,8015304.2,1.2188832e+11,2.0037828e+10,2622060.7,1.1579274e+11,2.0049871e+10,8.0199483e+10,1.5547622e+10,1.5542731e+10,6.0942849e+09,0.94899943,2626176.9,1
812000,4060,2.00371e+18,0,0,8.9777996e+15,6.8612997e+16,1.5281353e+19,0,0,1.2188722e+19,0,0,1.4321402e+18,0,0,2.22104e+18,0,0,6.9544462e+17,2.0038403e+10,8015341,1.2188844e+11,2.003792e+10,2621900.3,1.1579286e+11,2.0049963e+10,8.019985e+10,1.554728e+10,1.5542389e+10,6.094291e+09,0.95013277,2626016.5,1
814000,4070,2.0037192e+18,0,0,8.9778408e+15,6.8617824e+16,1.5281368e+19,0,0,1.2188734e+19,0,0,1.4321467e+18,0,0,2.2209911e+18,0,0,6.9544532e+17,2.0038494e+10,8015377.7,1.2188857e+11,2.0038012e+10,2621739.9,1.1579297e+11,2.0050054e+10,8.0200217e+10,1.5546938e+10,1.5542047e+10,6.0942971e+09,0.9512661,2625856,1
816000,4080,2.0037284e+18,0,0,8.9778819e+15,6.862265e+16,1.5281383e+19,0,0,1.2188746e+19,0,0,1.4321533e+18,0,0,2.2209422e+18,0,0,6.9544602e+17,2.0038586e+10,8015414.5,1.2188869e+11,2.0038104e+10,2621579.5,1.1579309e+11,2.0050146e+10,8.0200584e+10,1.5546595e+10,1.5541704e+10,6.0943033e+09,0.95239943,2625695.6,1
818000,4090,2.0037376e+18,0,0,8.9779231e+15,6.8627477e+16,1.5281399e+19,0,0,1.2188759e+19,0,0,1.4321598e+18,0,0,2.2208932e+18,0,0,6.9544672e+17,2.0038678e+10,8015451.2,1.2188881e+11,2.0038195e+10,2621419.2,1.1579321e+11,2.0050238e+10,8.0200951e+10,1.5546253e+10,1.5541362e+10,6.0943094e+09,0.95353277,2625535.2,1
820000,4100,2.0037468e+18,0,0,8.9779643e+15,6.8632304e+16,1.5281414e+19,0,0,1.2188771e+19,0,0,1.4321664e+18,0,0,2.2208443e+18,0,0,6.9544742e+17,2.003877e+10,8015488,1.2188893e+11,2.0038287e+10,2621258.8,1.1579332e+11,2.005033e+10,8.0201318e+10,1.5545911e+10,1.554102e+10,6.0943155e+09,0.9546661,2625374.8,1
822000,4110,2.003756e+18,0,0,8.9780054e+15,6.8637131e+16,1.5281429e+19,0,0,1.2188783e+19,0,0,1.4321729e+18,0,0,2.2207954e+18,0,0,6.9544811e+17,2.0038862e+10,8015524.7,1.2188906e+11,2.0038379e+10,2621098.5,1.1579344e+11,2.0050421e+10,8.0201685e+10,1.5545568e+10,1.5540678e+10,6.0943216e+09,0.95579943,2625214.4,1
824000,4120,2.0037651e+18,0,0,8.9780466e+15,6.8641959e+16,1.5281445e+19,0,0,1.2188795e+19,0,0,1.4321795e+18,0,0,2.2207465e+18,0,0,6.9544881e+17,2.0038954e+10,8015561.5,1.2188918e+11,2.0038471e+10,2620938.2,1.1579356e+11,2.0050513e+10,8.0202052e+10,1.5545226e+10,1.5540335e+10,6.0943278e+09,0.95693277,2625054,1
826000,4130,2.0037743e+18,0,0,8.9780877e+15,6.8646786e+16,1.528146e+19,0,0,1.2188808e+19,0,0,1.4321861e+18,0,0,2.2206976e+18,0,0,6.9544951e+17,2.0039046e+10,8015598.2,1.218893e+11,2.0038563e+10,2620777.9,1.1579367e+11,2.0050605e+10,8.0202419e+10,1.5544883e+10,1.5539993e+10,6.0943339e+09,0.9580661,2624893.7,1
828000,4140,2.0037835e+18,0,0,8.9781289e+15,6.8651614e+16,1.5281475e+19,0,0,1.218882e+19,0,0,1.4321926e+18,0,0,2.2206487e+18,0,0,6.9545021e+17,2.0039138e+10,8015635,1.2188942e+11,2.0038655e+10,2620617.6,1.1579379e+11,2.0050696e+10,8.0202786e+10,1.5544541e+10,1.5539651e+10,6.09434e+09,0.95919943,2624733.4,1
830000,4150,2.0037927e+18,0,0,8.9781701e+15,6.8656442e+16,1.5281491e+19,0,0,1.2188832e+19,0,0,1.4321992e+18,0,0,2.2205998e+18,0,0,6.9545091e+17,2.0039229e+10,8015671.7,1.2188954e+11,2.0038747e+10,2620457.4,1.157939e+11,2.0050788e+10,8.0203153e+10,1.5544199e+10,1.5539308e+10,6.0943461e+09,0.96033277,2624573,1
832000,4160,2.0038019e+18,0,0,8.9782112e+15,6.866127e+16,1.5281506e+19,0,0,1.2188844e+19,0,0,1.4322057e+18,0,0,2.2205509e+18,0,0,6.9545161e+17,2.0039321e+10,8015708.5,1.2188967e+11,2.0038838e+10,2620297.1,1.1579402e+11,2.005088e+10,8.0203519e+10,1.5543856e+10,1.5538966e+10,6.0943523e+09,0.9614661,2624412.7,1
834000,4170,2.0038111e+18,0,0,8.9782524e+15,6.8666098e+16,1.5281521e+19,0,0,1.2188857e+19,0,0,1.4322123e+18,0,0,2.220502e+18,0,0,6.9545231e+17,2.0039413e+10,8015745.2,1.2188979e+11,2.003893e+10,2620136.9,1.1579414e+11,2.0050972e+10,8.0203886e+10,1.5543514e+10,1.5538624e+10,6.0943584e+09,0.96259943,2624252.4,1
836000,4180,2.0038203e+18,0,0,8.9782935e+15,6.8670927e+16,1.5281537e+19,0,0,1.2188869e+19,0,0,1.4322188e+18,0,0,2.2204531e+18,0,0,6.9545301e+17,2.0039505e+10,8015781.9,1.2188991e+11,2.0039022e+10,2619976.7,1.1579425e+11,2.0051063e+10,8.0204253e+10,1.5543172e+10,1.5538282e+10,6.0943645e+09,0.96373277,2624092.2,1
838000,4190,2.0038294e+18,0,0,8.9783347e+15,6.8675756e+16,1.5281552e+19,0,0,1.2188881e+19,0,0,1.4322254e+18,0,0,2.2204042e+18,0,0,6.9545371e+17,2.0039597e+10,8015818.7,1.2189003e+11,2.0039114e+10,2619816.5,1.1579437e+11,2.0051155e+10,8.020462e+10,1.554283e+10,1.5537939e+10,6.0943706e+09,0.9648661,2623931.9,1
840000,4200,2.0038386e+18,0,0,8.9783758e+15,6.8680584e+16,1.5281568e+19,0,0,1.2188893e+19,0,0,1.4322319e+18,0,0,2.2203553e+18,0,0,6.954544e+17,2.0039689e+10,8015855.4,1.2189016e+11,2.0039206e+10,2619656.3,1.1579449e+11,2.0051247e+10,8.0204987e+10,1.5542487e+10,1.5537597e+10,6.0943768e+09,0.96599943,2623771.7,1
842000,4210,2.0038478e+18,0,0,8.978417e+15,6.8685413e+16,1.5281583e+19,0,0,1.2188906e+19,0,0,1.4322385e+18,0,0,2.2203064e+18,0,0,6.954551e+17,2.0039781e+10,8015892.2,1.2189028e+11,2.0039298e+10,2619496.1,1.157946e+11,2.0051338e+10,8.0205354e+10,1.5542145e+10,1.5537255e+10,6.0943829e+09,0.96713277,2623611.5,1
844000,4220,2.003857e+18,0,0,8.9784581e+15,6.8690243e+16,1.5281598e+19,0,0,1.2188918e+19,0,0,1.432245e+18,0,0,2.2202575e+18,0,0,6.954558e+17,2.0039872e+10,8015928.9,1.218904e+11,2.0039389e+10,2619336,1.1579472e+11,2.005143e+10,8.0205721e+10,1.5541803e+10,1.5536913e+10,6.094389e+09,0.9682661,2623451.2,1
846000,4230,2.0038662e+18,0,0,8.9784993e+15,6.8695072e+16,1.5281614e+19,0,0,1.218893e+19,0,0,1.4322516e+18,0,0,2.2202086e+18,0,0,6.954565e+17,2.0039964e+10,8015965.6,1.2189052e+11,2.0039481e+10,2619175.9,1.1579483e+11,2.0051522e+10,8.0206088e+10,1.554146e+10,1.553657e+10,6.0943951e+09,0.96939943,2623291,1
848000,4240,2.0038754e+18,0,0,8.9785404e+15,6.8699901e+16,1.5281629e+19,0,0,1.2188942e+19,0,0,1.4322581e+18,0,0,2.2201597e+18,0,0,6.954572e+17,2.0040056e+10,8016002.4,1.2189065e+11,2.0039573e+10,2619015.7,1.1579495e+11,2.0051614e+10,8.0206454e+10,1.5541118e+10,1.5536228e+10,6.0944012e+09,0.97053277,2623130.9,1
850000,4250,2.0038845e+18,0,0,8.9785816e+15,6.8704731e+16,1.5281644e+19,0,0,1.2188954e+19,0,0,1.4322647e+18,0,0,2.2201108e+18,0,0,6.954579e+17,2.0040148e+10,8016039.1,1.2189077e+11,2.0039665e+10,2618855.6,1.1579507e+11,2.0051705e+10,8.0206821e+10,1.5540776e+10,1.5535886e+10,6.0944074e+09,0.9716661,2622970.7,1
852000,4260,2.0038937e+18,0,0,8.9786227e+15,6.8709561e+16,1.528166e+19,0,0,1.2188967e+19,0,0,1.4322712e+18,0,0,2.2200619e+18,0,0,6.954586e+17,2.004024e+10,8016075.9,1.2189089e+11,2.0039757e+10,2618695.5,1.1579518e+11,2.0051797e+10,8.0207188e+10,1.5540433e+10,1.5535544e+10,6.0944135e+09,0.97279943,2622810.6,1
854000,4270,2.0039029e+18,0,0,8.9786639e+15,6.8714391e+16,1.5281675e+19,0,0,1.2188979e+19,0,0,1.4322778e+18,0,0,2.220013e+18,0,0,6.954593e+17,2.0040332e+10,8016112.6,1.2189101e+11,2.0039849e+10,2618535.5,1.157953e+11,2.0051889e+10,8.0207555e+10,1.5540091e+10,1.5535202e+10,6.0944196e+09,0.97393277,2622650.4,1
856000,4280,2.0039121e+18,0,0,8.978705e+15,6.8719221e+16,1.528169e+19,0,0,1.2188991e+19,0,0,1.4322843e+18,0,0,2.2199641e+18,0,0,6.9545999e+17,2.0040423e+10,8016149.3,1.2189114e+11,2.003994e+10,2618375.4,1.1579542e+11,2.005198e+10,8.0207922e+10,1.5539749e+10,1.5534859e+10,6.0944257e+09,0.9750661,2622490.3,1
858000,4290,2.0039213e+18,0,0,8.9787462e+15,6.8724052e+16,1.5281706e+19,0,0,1.2189003e+19,0,0,1.4322909e+18,0,0,2.2199152e+18,0,0,6.9546069e+17,2.0040515e+10,8016186.1,1.2189126e+11,2.0040032e+10,2618215.4,1.1579553e+11,2.0052072e+10,8.0208289e+10,1.5539407e+10,1.5534517e+10,6.0944319e+09,0.97619943,2622330.2,1
860000,4300,2.0039305e+18,0,0,8.9787873e+15,6.8728882e+16,1.5281721e+19,0,0,1.2189016e+19,0,0,1.4322974e+18,0,0,2.2198663e+18,0,0,6.9546139e+17,2.0040607e+10,8016222.8,1.2189138e+11,2.0040124e+10,2618055.3,1.1579565e+11,2.0052164e+10,8.0208655e+10,1.5539064e+10,1.5534175e+10,6.094438e+09,0.97733277,2622170.1,1
862000,4310,2.0039396e+18,0,0,8.9788285e+15,6.8733713e+16,1.5281736e+19,0,0,1.2189028e+19,0,0,1.432304e+18,0,0,2.2198174e+18,0,0,6.9546209e+17,2.0040699e+10,8016259.5,1.218915e+11,2.0040216e+10,2617895.3,1.1579577e+11,2.0052256e+10,8.0209022e+10,1.5538722e+10,1.5533833e+10,6.0944441e+09,0.9784661,2622010,1
864000,4320,2.0039488e+18,0,0,8.9788696e+15,6.8738544e+16,1.5281752e+19,0,0,1.218904e+19,0,0,1.4323105e+18,0,0,2.2197685e+18,0,0,6.9546279e+17,2.0040791e+10,8016296.3,1.2189163e+11,2.0040308e+10,2617735.3,1.1579588e+11,2.0052347e+10,8.0209389e+10,1.553838e+10,1.553349e+10,6.0944502e+09,0.97959943,2621850,1
866000,4330,2.003958e+18,0,0,8.9789108e+15,6.8743375e+16,1.5281767e+19,0,0,1.2189052e+19,0,0,1.4323171e+18,0,0,2.2197196e+18,0,0,6.9546349e+17,2.0040883e+10,8016333,1.2189175e+11,2.00404e+10,2617575.4,1.15796e+11,2.0052439e+10,8.0209756e+10,1.5538038e+10,1.5533148e+10,6.0944563e+09,0.98073277,2621690,1
868000,4340,2.0039672e+18,0,0,8.9789519e+15,6.8748207e+16,1.5281782e+19,0,0,1.2189065e+19,0,0,1.4323236e+18,0,0,2.2196707e+18,0,0,6.9546419e+17,2.0040974e+10,8016369.7,1.2189187e+11,2.0040491e+10,2617415.4,1.1579611e+11,2.0052531e+10,8.0210123e+10,1.5537695e+10,1.5532806e+10,6.0944625e+09,0.9818661,2621529.9,1
870000,4350,2.0039764e+18,0,0,8.9789931e+15,6.8753038e+16,1.5281798e+19,0,0,1.2189077e+19,0,0,1.4323302e+18,0,0,2.2196218e+18,0,0,6.9546488e+17,2.0041066e+10,8016406.5,1.2189199e+11,2.0040583e+10,2617255.4,1.1579623e+11,2.0052622e+10,8.0210489e+10,1.5537353e+10,1.5532464e+10,6.0944686e+09,0.98299943,2621369.9,1
872000,4360,2.0039856e+18,0,0,8.9790342e+15,6.875787e+16,1.5281813e+19,0,0,1.2189089e+19,0,0,1.4323367e+18,0,0,2.219573e+18,0,0,6.9546558e+17,2.0041158e+10,8016443.2,1.2189212e+11,2.0040675e+10,2617095.5,1.1579635e+11,2.0052714e+10,8.0210856e+10,1.5537011e+10,1.5532122e+10,6.0944747e+09,0.98413277,2621209.9,1
874000,4370,2.0039947e+18,0,0,8.9790754e+15,6.8762702e+16,1.5281828e+19,0,0,1.2189101e+19,0,0,1.4323433e+18,0,0,2.2195241e+18,0,0,6.9546628e+17,2.004125e+10,8016479.9,1.2189224e+11,2.0040767e+10,2616935.6,1.1579646e+11,2.0052806e+10,8.0211223e+10,1.5536669e+10,1.553178e+10,6.0944808e+09,0.9852661,2621049.9,1
876000,4380,2.0040039e+18,0,0,8.9791165e+15,6.8767534e+16,1.5281844e+19,0,0,1.2189114e+19,0,0,1.4323498e+18,0,0,2.2194752e+18,0,0,6.9546698e+17,2.0041342e+10,8016516.7,1.2189236e+11,2.0040859e+10,2616775.7,1.1579658e+11,2.0052897e+10,8.021159e+10,1.5536326e+10,1.5531437e+10,6.094487e+09,0.98639943,2620890,1
878000,4390,2.0040131e+18,0,0,8.9791576e+15,6.8772366e+16,1.5281859e+19,0,0,1.2189126e+19,0,0,1.4323564e+18,0,0,2.2194263e+18,0,0,6.9546768e+17,2.0041434e+10,8016553.4,1.2189248e+11,2.004095e+10,2616615.8,1.157967e+11,2.0052989e+10,8.0211956e+10,1.5535984e+10,1.5531095e+10,6.0944931e+09,0.98753277,2620730,1
880000,4400,2.0040223e+18,0,0,8.9791988e+15,6.8777198e+16,1.5281875e+19,0,0,1.2189138e+19,0,0,1.4323629e+18,0,0,2.2193774e+18,0,0,6.9546838e+17,2.0041525e+10,8016590.1,1.2189261e+11,2.0041042e+10,2616455.9,1.1579681e+11,2.0053081e+10,8.0212323e+10,1.5535642e+10,1.5530753e+10,6.0944992e+09,0.9886661,2620570.1,1
882000,4410,2.0040315e+18,0,0,8.9792399e+15,6.8782031e+16,1.528189e+19,0,0,1.218915e+19,0,0,1.4323695e+18,0,0,2.2193285e+18,0,0,6.9546908e+17,2.0041617e+10,8016626.9,1.2189273e+11,2.0041134e+10,2616296.1,1.1579693e+11,2.0053173e+10,8.021269e+10,1.55353e+10,1.5530411e+10,6.0945053e+09,0.98979943,2620410.2,1
884000,4420,2.0040407e+18,0,0,8.9792811e+15,6.8786864e+16,1.5281905e+19,0,0,1.2189163e+19,0,0,1.432376e+18,0,0,2.2192796e+18,0,0,6.9546977e+17,2.0041709e+10,8016663.6,1.2189285e+11,2.0041226e+10,2616136.2,1.1579704e+11,2.0053264e+10,8.0213057e+10,1.5534958e+10,1.5530069e+10,6.0945114e+09,0.99093277,2620250.3,1
886000,4430,2.0040498e+18,0,0,8.9793222e+15,6.8791697e+16,1.5281921e+19,0,0,1.2189175e+19,0,0,1.4323826e+18,0,0,2.2192307e+18,0,0,6.9547047e+17,2.0041801e+10,8016700.3,1.2189297e+11,2.0041318e+10,2615976.4,1.1579716e+11,2.0053356e+10,8.0213424e+10,1.5534615e+10,1.5529727e+10,6.0945176e+09,0.9920661,2620090.4,1
888000,4440,2.004059e+18,0,0,8.9793633e+15,6.879653e+16,1.5281936e+19,0,0,1.2189187e+19,0,0,1.4323891e+18,0,0,2.2191818e+18,0,0,6.9547117e+17,2.0041893e+10,8016737.1,1.2189309e+11,2.0041409e+10,2615816.6,1.1579728e+11,2.0053448e+10,8.021379e+10,1.5534273e+10,1.5529384e+10,6.0945237e+09,0.99319943,2619930.5,1
890000,4450,2.0040682e+18,0,0,8.9794045e+15,6.8801363e+16,1.5281951e+19,0,0,1.2189199e+19,0,0,1.4323957e+18,0,0,2.219133e+18,0,0,6.9547187e+17,2.0041985e+10,8016773.8,1.2189322e+11,2.0041501e+10,2615656.8,1.1579739e+11,2.0053539e+10,8.0214157e+10,1.5533931e+10,1.5529042e+10,6.0945298e+09,0.99433277,2619770.7,1
892000,4460,2.0040774e+18,0,0,8.9794456e+15,6.8806196e+16,1.5281967e+19,0,0,1.2189212e+19,0,0,1.4324022e+18,0,0,2.2190841e+18,0,0,6.9547257e+17,2.0042076e+10,8016810.5,1.2189334e+11,2.0041593e+10,2615497,1.1579751e+11,2.0053631e+10,8.0214524e+10,1.5533589e+10,1.55287e+10,6.0945359e+09,0.9954661,2619610.8,1
894000,4470,2.0040866e+18,0,0,8.9794868e+15,6.881103e+16,1.5281982e+19,0,0,1.2189224e+19,0,0,1.4324088e+18,0,0,2.2190352e+18,0,0,6.9547327e+17,2.0042168e+10,8016847.2,1.2189346e+11,2.0041685e+10,2615337.2,1.1579763e+11,2.0053723e+10,8.021489e+10,1.5533246e+10,1.5528358e+10,6.094542e+09,0.99659943,2619451,1
896000,4480,2.0040957e+18,0,0,8.9795279e+15,6.8815864e+16,1.5281997e+19,0,0,1.2189236e+19,0,0,1.4324153e+18,0,0,2.2189863e+18,0,0,6.9547397e+17,2.004226e+10,8016884,1.2189358e+11,2.0041777e+10,2615177.5,1.1579774e+11,2.0053814e+10,8.0215257e+10,1.5532904e+10,1.5528016e+10,6.0945482e+09,0.99773277,2619291.2,1
898000,4490,2.0041049e+18,0,0,8.979569e+15,6.8820698e+16,1.5282013e+19,0,0,1.2189248e+19,0,0,1.4324219e+18,0,0,2.2189374e+18,0,0,6.9547466e+17,2.0042352e+10,8016920.7,1.2189371e+11,2.0041868e+10,2615017.8,1.1579786e+11,2.0053906e+10,8.0215624e+10,1.5532562e+10,1.5527674e+10,6.0945543e+09,0.9988661,2619131.4,1
900000,4500,2.0041141e+18,0,0,8.9796102e+15,6.8825532e+16,1.5282028e+19,0,0,1.2189261e+19,0,0,1.4324284e+18,0,0,2.2188885e+18,0,0,6.9547536e+17,2.0042444e+10,8016957.4,1.2189383e+11,2.004196e+10,2614858,1.1579797e+11,2.0053998e+10,8.0215991e+10,1.553222e+10,1.5527332e+10,6.0945604e+09,0.99999943,2618971.6,1
